,Team Number,Team Name,Date,Win Streak,Numeric Win Streak
4427,81, George_Mason,20180408,-,-1
4428,81, George_Mason,20180411,--,-2
4429,81, George_Mason,20180413,---,-3
4430,81, George_Mason,20180414,----,-4
4431,81, George_Mason,20180414,-----,-5
4432,81, George_Mason,20180418,+,1
4433,81, George_Mason,20180420,++,2
4434,81, George_Mason,20180421,-,-1
4435,81, George_Mason,20180422,--,-2
4436,81, George_Mason,20180427,+,1
4437,81, George_Mason,20180428,-,-1
4438,81, George_Mason,20180429,+,1
4439,81, George_Mason,20180502,++,2
4440,81, George_Mason,20180504,-,-1
4441,81, George_Mason,20180505,+,1
4442,81, George_Mason,20180505,++,2
4443,81, George_Mason,20180511,+++,3
4444,81, George_Mason,20180512,-,-1
4445,81, George_Mason,20180513,+,1
4446,81, George_Mason,20180517,++,2
4447,81, George_Mason,20180518,+++,3
4448,81, George_Mason,20180519,++++,4
4449,81, George_Mason,20180523,+++++,5
4450,81, George_Mason,20180524,++++++,6
4451,81, George_Mason,20180525,+++++++,7
4452,81, George_Mason,20180525,-,-1
4453,81, George_Mason,20180526,--,-2
4454,82, Georgetown,20180216,-,-1
4455,82, Georgetown,20180217,--,-2
4456,82, Georgetown,20180218,---,-3
4457,82, Georgetown,20180223,----,-4
4458,82, Georgetown,20180224,-----,-5
4459,82, Georgetown,20180225,------,-6
4460,82, Georgetown,20180227,-------,-7
4461,82, Georgetown,20180303,--------,-8
4462,82, Georgetown,20180304,---------,-9
4463,82, Georgetown,20180306,----------,-10
4464,82, Georgetown,20180307,+,1
4465,82, Georgetown,20180309,-,-1
4466,82, Georgetown,20180311,+,1
4467,82, Georgetown,20180312,-,-1
4468,82, Georgetown,20180314,+,1
4469,82, Georgetown,20180316,-,-1
4470,82, Georgetown,20180317,--,-2
4471,82, Georgetown,20180317,+,1
4472,82, Georgetown,20180318,++,2
4473,82, Georgetown,20180323,-,-1
4474,82, Georgetown,20180324,+,1
4475,82, Georgetown,20180325,-,-1
4476,82, Georgetown,20180327,+,1
4477,82, Georgetown,20180329,-,-1
4478,82, Georgetown,20180330,--,-2
4479,82, Georgetown,20180331,---,-3
4480,82, Georgetown,20180406,+,1
4481,82, Georgetown,20180406,-,-1
4482,82, Georgetown,20180407,+,1
4483,82, Georgetown,20180411,++,2
4484,82, Georgetown,20180413,+++,3
4485,82, Georgetown,20180414,++++,4
4486,82, Georgetown,20180414,+++++,5
4487,82, Georgetown,20180417,++++++,6
4488,82, Georgetown,20180420,-,-1
4489,82, Georgetown,20180421,--,-2
4490,82, Georgetown,20180422,---,-3
4491,82, Georgetown,20180425,+,1
4492,82, Georgetown,20180427,-,-1
4493,82, Georgetown,20180428,+,1
4494,82, Georgetown,20180429,++,2
4495,82, Georgetown,20180501,+++,3
4496,82, Georgetown,20180504,++++,4
4497,82, Georgetown,20180504,+++++,5
4498,82, Georgetown,20180505,++++++,6
4499,82, Georgetown,20180509,+++++++,7
4500,82, Georgetown,20180509,++++++++,8
4501,82, Georgetown,20180511,-,-1
4502,82, Georgetown,20180512,--,-2
4503,82, Georgetown,20180513,+,1
4504,82, Georgetown,20180515,++,2
4505,82, Georgetown,20180519,-,-1
4506,82, Georgetown,20180519,--,-2
4507,82, Georgetown,20180524,---,-3
4508,82, Georgetown,20180525,----,-4
4509,83, Georgia,20180216,+,1
4510,83, Georgia,20180217,-,-1
4511,83, Georgia,20180218,+,1
4512,83, Georgia,20180221,++,2
4513,83, Georgia,20180223,+++,3
4514,83, Georgia,20180224,++++,4
4515,83, Georgia,20180224,+++++,5
4516,83, Georgia,20180227,++++++,6
4517,83, Georgia,20180302,-,-1
4518,83, Georgia,20180303,--,-2
4519,83, Georgia,20180304,---,-3
4520,83, Georgia,20180305,----,-4
4521,83, Georgia,20180306,+,1
4522,83, Georgia,20180309,++,2
4523,83, Georgia,20180310,+++,3
4524,83, Georgia,20180310,++++,4
4525,83, Georgia,20180313,+++++,5
4526,83, Georgia,20180316,-,-1
4527,83, Georgia,20180317,+,1
4528,83, Georgia,20180318,++,2
4529,83, Georgia,20180320,+++,3
4530,83, Georgia,20180323,++++,4
4531,83, Georgia,20180324,+++++,5
4532,83, Georgia,20180325,++++++,6
4533,83, Georgia,20180327,+++++++,7
4534,83, Georgia,20180329,++++++++,8
4535,83, Georgia,20180330,+++++++++,9
4536,83, Georgia,20180331,-,-1
4537,83, Georgia,20180403,+,1
4538,83, Georgia,20180405,++,2
4539,83, Georgia,20180406,-,-1
4540,83, Georgia,20180407,--,-2
4541,83, Georgia,20180410,+,1
4542,83, Georgia,20180413,-,-1
4543,83, Georgia,20180414,--,-2
4544,83, Georgia,20180414,+,1
4545,83, Georgia,20180417,++,2
4546,83, Georgia,20180420,+++,3
4547,83, Georgia,20180421,-,-1
4548,83, Georgia,20180421,--,-2
4549,83, Georgia,20180425,+,1
4550,83, Georgia,20180427,++,2
4551,83, Georgia,20180428,+++,3
4552,83, Georgia,20180429,-,-1
4553,83, Georgia,20180503,+,1
4554,83, Georgia,20180504,++,2
4555,83, Georgia,20180505,+++,3
4556,83, Georgia,20180508,++++,4
4557,83, Georgia,20180511,-,-1
4558,83, Georgia,20180512,--,-2
4559,83, Georgia,20180513,+,1
4560,83, Georgia,20180517,-,-1
4561,83, Georgia,20180518,+,1
4562,83, Georgia,20180519,++,2
4563,83, Georgia,20180523,-,-1
4564,83, Georgia,20180524,--,-2
4565,83, Georgia,20180602,+,1
4566,83, Georgia,20180603,++,2
4567,83, Georgia,20180604,-,-1
4568,83, Georgia,20180604,--,-2
4569,84, Georgia_St,20180216,+,1
4570,84, Georgia_St,20180217,-,-1
4571,84, Georgia_St,20180218,+,1
4572,84, Georgia_St,20180220,-,-1
4573,84, Georgia_St,20180223,+,1
4574,84, Georgia_St,20180224,-,-1
4575,84, Georgia_St,20180225,+,1
4576,84, Georgia_St,20180302,++,2
4577,84, Georgia_St,20180303,+++,3
4578,84, Georgia_St,20180304,++++,4
4579,84, Georgia_St,20180307,-,-1
4580,84, Georgia_St,20180309,+,1
4581,84, Georgia_St,20180310,++,2
4582,84, Georgia_St,20180311,+++,3
4583,84, Georgia_St,20180313,-,-1
4584,84, Georgia_St,20180314,--,-2
4585,84, Georgia_St,20180316,---,-3
4586,84, Georgia_St,20180317,----,-4
4587,84, Georgia_St,20180318,-----,-5
4588,84, Georgia_St,20180320,------,-6
4589,84, Georgia_St,20180323,+,1
4590,84, Georgia_St,20180324,-,-1
4591,84, Georgia_St,20180327,--,-2
4592,84, Georgia_St,20180329,---,-3
4593,84, Georgia_St,20180330,+,1
4594,84, Georgia_St,20180331,-,-1
4595,84, Georgia_St,20180404,--,-2
4596,84, Georgia_St,20180406,+,1
4597,84, Georgia_St,20180407,++,2
4598,84, Georgia_St,20180408,+++,3
4599,84, Georgia_St,20180411,++++,4
4600,84, Georgia_St,20180413,-,-1
4601,84, Georgia_St,20180414,--,-2
4602,84, Georgia_St,20180414,---,-3
4603,84, Georgia_St,20180418,+,1
4604,84, Georgia_St,20180420,++,2
4605,84, Georgia_St,20180421,-,-1
4606,84, Georgia_St,20180422,--,-2
4607,84, Georgia_St,20180425,+,1
4608,84, Georgia_St,20180427,++,2
4609,84, Georgia_St,20180428,-,-1
4610,84, Georgia_St,20180429,--,-2
4611,84, Georgia_St,20180502,+,1
4612,84, Georgia_St,20180505,-,-1
4613,84, Georgia_St,20180505,--,-2
4614,84, Georgia_St,20180506,---,-3
4615,84, Georgia_St,20180508,+,1
4616,84, Georgia_St,20180511,++,2
4617,84, Georgia_St,20180512,-,-1
4618,84, Georgia_St,20180513,+,1
4619,84, Georgia_St,20180517,-,-1
4620,84, Georgia_St,20180518,--,-2
4621,84, Georgia_St,20180519,+,1
4622,84, Georgia_St,20180522,-,-1
4623,85, Georgia_Tech,20180216,+,1
4624,85, Georgia_Tech,20180217,-,-1
4625,85, Georgia_Tech,20180218,--,-2
4626,85, Georgia_Tech,20180220,+,1
4627,85, Georgia_Tech,20180223,++,2
4628,85, Georgia_Tech,20180224,+++,3
4629,85, Georgia_Tech,20180224,++++,4
4630,85, Georgia_Tech,20180227,+++++,5
4631,85, Georgia_Tech,20180302,++++++,6
4632,85, Georgia_Tech,20180303,+++++++,7
4633,85, Georgia_Tech,20180304,-,-1
4634,85, Georgia_Tech,20180307,+,1
4635,85, Georgia_Tech,20180309,-,-1
4636,85, Georgia_Tech,20180310,--,-2
4637,85, Georgia_Tech,20180310,---,-3
4638,85, Georgia_Tech,20180313,----,-4
4639,85, Georgia_Tech,20180316,+,1
4640,85, Georgia_Tech,20180317,-,-1
4641,85, Georgia_Tech,20180318,+,1
4642,85, Georgia_Tech,20180320,++,2
4643,85, Georgia_Tech,20180321,-,-1
4644,85, Georgia_Tech,20180323,--,-2
4645,85, Georgia_Tech,20180323,+,1
4646,85, Georgia_Tech,20180325,-,-1
4647,85, Georgia_Tech,20180327,+,1
4648,85, Georgia_Tech,20180330,++,2
4649,85, Georgia_Tech,20180331,+++,3
4650,85, Georgia_Tech,20180401,++++,4
4651,85, Georgia_Tech,20180403,-,-1
4652,85, Georgia_Tech,20180406,--,-2
4653,85, Georgia_Tech,20180407,+,1
4654,85, Georgia_Tech,20180408,++,2
4655,85, Georgia_Tech,20180410,+++,3
4656,85, Georgia_Tech,20180411,-,-1
4657,85, Georgia_Tech,20180413,+,1
4658,85, Georgia_Tech,20180414,-,-1
4659,85, Georgia_Tech,20180415,--,-2
4660,85, Georgia_Tech,20180418,+,1
4661,85, Georgia_Tech,20180420,-,-1
4662,85, Georgia_Tech,20180421,--,-2
4663,85, Georgia_Tech,20180422,---,-3
4664,85, Georgia_Tech,20180425,----,-4
4665,85, Georgia_Tech,20180427,+,1
4666,85, Georgia_Tech,20180428,++,2
4667,85, Georgia_Tech,20180429,-,-1
4668,85, Georgia_Tech,20180504,+,1
4669,85, Georgia_Tech,20180505,++,2
4670,85, Georgia_Tech,20180506,+++,3
4671,85, Georgia_Tech,20180508,-,-1
4672,85, Georgia_Tech,20180511,--,-2
4673,85, Georgia_Tech,20180512,+,1
4674,85, Georgia_Tech,20180514,-,-1
4675,85, Georgia_Tech,20180515,+,1
4676,85, Georgia_Tech,20180517,++,2
4677,85, Georgia_Tech,20180518,+++,3
4678,85, Georgia_Tech,20180519,-,-1
4679,85, Georgia_Tech,20180522,--,-2
4680,85, Georgia_Tech,20180525,---,-3
4681,86, Gonzaga,20180216,-,-1
4682,86, Gonzaga,20180217,--,-2
4683,86, Gonzaga,20180218,+,1
4684,86, Gonzaga,20180219,++,2
4685,86, Gonzaga,20180223,-,-1
4686,86, Gonzaga,20180224,--,-2
4687,86, Gonzaga,20180225,+,1
4688,86, Gonzaga,20180304,++,2
4689,86, Gonzaga,20180304,+++,3
4690,86, Gonzaga,20180305,++++,4
4691,86, Gonzaga,20180309,+++++,5
4692,86, Gonzaga,20180310,-,-1
4693,86, Gonzaga,20180310,+,1
4694,86, Gonzaga,20180311,++,2
4695,86, Gonzaga,20180313,-,-1
4696,86, Gonzaga,20180314,--,-2
4697,86, Gonzaga,20180316,+,1
4698,86, Gonzaga,20180317,-,-1
4699,86, Gonzaga,20180318,+,1
4700,86, Gonzaga,20180322,-,-1
4701,86, Gonzaga,20180323,--,-2
4702,86, Gonzaga,20180324,+,1
4703,86, Gonzaga,20180329,-,-1
4704,86, Gonzaga,20180330,+,1
4705,86, Gonzaga,20180331,-,-1
4706,86, Gonzaga,20180402,--,-2
4707,86, Gonzaga,20180403,---,-3
4708,86, Gonzaga,20180406,+,1
4709,86, Gonzaga,20180407,++,2
4710,86, Gonzaga,20180408,+++,3
4711,86, Gonzaga,20180410,-,-1
4712,86, Gonzaga,20180413,--,-2
4713,86, Gonzaga,20180414,+,1
4714,86, Gonzaga,20180415,++,2
4715,86, Gonzaga,20180417,+++,3
4716,86, Gonzaga,20180420,++++,4
4717,86, Gonzaga,20180421,-,-1
4718,86, Gonzaga,20180422,--,-2
4719,86, Gonzaga,20180427,---,-3
4720,86, Gonzaga,20180428,+,1
4721,86, Gonzaga,20180429,++,2
4722,86, Gonzaga,20180504,+++,3
4723,86, Gonzaga,20180505,++++,4
4724,86, Gonzaga,20180506,-,-1
4725,86, Gonzaga,20180511,+,1
4726,86, Gonzaga,20180512,-,-1
4727,86, Gonzaga,20180513,+,1
4728,86, Gonzaga,20180515,++,2
4729,86, Gonzaga,20180518,+++,3
4730,86, Gonzaga,20180519,++++,4
4731,86, Gonzaga,20180520,-,-1
4732,86, Gonzaga,20180524,+,1
4733,86, Gonzaga,20180525,++,2
4734,86, Gonzaga,20180526,+++,3
4735,86, Gonzaga,20180601,-,-1
4736,86, Gonzaga,20180602,+,1
4737,86, Gonzaga,20180603,-,-1
4738,87, Grambling,20180216,-,-1
4739,87, Grambling,20180217,--,-2
4740,87, Grambling,20180218,+,1
4741,87, Grambling,20180223,-,-1
4742,87, Grambling,20180224,+,1
4743,87, Grambling,20180225,-,-1
4744,87, Grambling,20180227,--,-2
4745,87, Grambling,20180302,+,1
4746,87, Grambling,20180303,-,-1
4747,87, Grambling,20180304,+,1
4748,87, Grambling,20180306,-,-1
4749,87, Grambling,20180309,+,1
4750,87, Grambling,20180310,-,-1
4751,87, Grambling,20180310,+,1
4752,87, Grambling,20180313,++,2
4753,87, Grambling,20180314,+++,3
4754,87, Grambling,20180316,++++,4
4755,87, Grambling,20180317,+++++,5
4756,87, Grambling,20180317,-,-1
4757,87, Grambling,20180321,--,-2
4758,87, Grambling,20180323,---,-3
4759,87, Grambling,20180324,----,-4
4760,87, Grambling,20180325,-----,-5
4761,87, Grambling,20180330,+,1
4762,87, Grambling,20180331,-,-1
4763,87, Grambling,20180401,+,1
4764,87, Grambling,20180406,++,2
4765,87, Grambling,20180407,-,-1
4766,87, Grambling,20180408,--,-2
4767,87, Grambling,20180410,---,-3
4768,87, Grambling,20180414,+,1
4769,87, Grambling,20180415,++,2
4770,87, Grambling,20180415,-,-1
4771,87, Grambling,20180417,+,1
4772,87, Grambling,20180420,++,2
4773,87, Grambling,20180421,-,-1
4774,87, Grambling,20180421,+,1
4775,87, Grambling,20180424,++,2
4776,87, Grambling,20180501,-,-1
4777,87, Grambling,20180504,--,-2
4778,87, Grambling,20180505,---,-3
4779,87, Grambling,20180506,+,1
4780,87, Grambling,20180508,-,-1
4781,87, Grambling,20180509,--,-2
4782,87, Grambling,20180516,+,1
4783,87, Grambling,20180517,++,2
4784,87, Grambling,20180519,-,-1
4785,87, Grambling,20180519,+,1
4786,87, Grambling,20180520,-,-1
4787,88, Grand_Canyon,20180216,-,-1
4788,88, Grand_Canyon,20180217,--,-2
4789,88, Grand_Canyon,20180218,+,1
4790,88, Grand_Canyon,20180220,-,-1
4791,88, Grand_Canyon,20180224,+,1
4792,88, Grand_Canyon,20180225,-,-1
4793,88, Grand_Canyon,20180225,--,-2
4794,88, Grand_Canyon,20180302,+,1
4795,88, Grand_Canyon,20180303,-,-1
4796,88, Grand_Canyon,20180303,--,-2
4797,88, Grand_Canyon,20180304,---,-3
4798,88, Grand_Canyon,20180308,+,1
4799,88, Grand_Canyon,20180309,++,2
4800,88, Grand_Canyon,20180310,+++,3
4801,88, Grand_Canyon,20180314,-,-1
4802,88, Grand_Canyon,20180316,--,-2
4803,88, Grand_Canyon,20180317,---,-3
4804,88, Grand_Canyon,20180318,----,-4
4805,88, Grand_Canyon,20180320,+,1
4806,88, Grand_Canyon,20180321,-,-1
4807,88, Grand_Canyon,20180323,+,1
4808,88, Grand_Canyon,20180324,++,2
4809,88, Grand_Canyon,20180325,+++,3
4810,88, Grand_Canyon,20180329,++++,4
4811,88, Grand_Canyon,20180330,+++++,5
4812,88, Grand_Canyon,20180331,-,-1
4813,88, Grand_Canyon,20180403,+,1
4814,88, Grand_Canyon,20180404,++,2
4815,88, Grand_Canyon,20180406,+++,3
4816,88, Grand_Canyon,20180407,++++,4
4817,88, Grand_Canyon,20180408,+++++,5
4818,88, Grand_Canyon,20180410,-,-1
4819,88, Grand_Canyon,20180413,+,1
4820,88, Grand_Canyon,20180414,-,-1
4821,88, Grand_Canyon,20180415,+,1
4822,88, Grand_Canyon,20180418,++,2
4823,88, Grand_Canyon,20180420,+++,3
4824,88, Grand_Canyon,20180421,-,-1
4825,88, Grand_Canyon,20180422,+,1
4826,88, Grand_Canyon,20180424,++,2
4827,88, Grand_Canyon,20180425,-,-1
4828,88, Grand_Canyon,20180427,+,1
4829,88, Grand_Canyon,20180428,-,-1
4830,88, Grand_Canyon,20180429,+,1
4831,88, Grand_Canyon,20180504,++,2
4832,88, Grand_Canyon,20180505,-,-1
4833,88, Grand_Canyon,20180506,+,1
4834,88, Grand_Canyon,20180508,-,-1
4835,88, Grand_Canyon,20180511,--,-2
4836,88, Grand_Canyon,20180512,+,1
4837,88, Grand_Canyon,20180513,++,2
4838,88, Grand_Canyon,20180515,+++,3
4839,88, Grand_Canyon,20180517,++++,4
4840,88, Grand_Canyon,20180518,+++++,5
4841,88, Grand_Canyon,20180519,++++++,6
4842,88, Grand_Canyon,20180524,-,-1
4843,88, Grand_Canyon,20180525,--,-2
4844,89, Hartford,20180223,-,-1
4845,89, Hartford,20180224,--,-2
4846,89, Hartford,20180224,---,-3
4847,89, Hartford,20180228,+,1
4848,89, Hartford,20180302,-,-1
4849,89, Hartford,20180303,--,-2
4850,89, Hartford,20180303,---,-3
4851,89, Hartford,20180304,----,-4
4852,89, Hartford,20180310,-----,-5
4853,89, Hartford,20180310,------,-6
4854,89, Hartford,20180311,-------,-7
4855,89, Hartford,20180317,+,1
4856,89, Hartford,20180317,-,-1
4857,89, Hartford,20180318,--,-2
4858,89, Hartford,20180319,---,-3
4859,89, Hartford,20180320,----,-4
4860,89, Hartford,20180323,+,1
4861,89, Hartford,20180324,-,-1
4862,89, Hartford,20180325,+,1
4863,89, Hartford,20180328,++,2
4864,89, Hartford,20180329,-,-1
4865,89, Hartford,20180331,+,1
4866,89, Hartford,20180401,-,-1
4867,89, Hartford,20180405,+,1
4868,89, Hartford,20180407,-,-1
4869,89, Hartford,20180407,+,1
4870,89, Hartford,20180408,++,2
4871,89, Hartford,20180410,+++,3
4872,89, Hartford,20180411,-,-1
4873,89, Hartford,20180413,+,1
4874,89, Hartford,20180414,++,2
4875,89, Hartford,20180414,+++,3
4876,89, Hartford,20180417,++++,4
4877,89, Hartford,20180418,-,-1
4878,89, Hartford,20180420,--,-2
4879,89, Hartford,20180421,---,-3
4880,89, Hartford,20180422,----,-4
4881,89, Hartford,20180424,-----,-5
4882,89, Hartford,20180428,+,1
4883,89, Hartford,20180428,++,2
4884,89, Hartford,20180429,-,-1
4885,89, Hartford,20180501,--,-2
4886,89, Hartford,20180505,+,1
4887,89, Hartford,20180505,++,2
4888,89, Hartford,20180506,+++,3
4889,89, Hartford,20180512,-,-1
4890,89, Hartford,20180512,+,1
4891,89, Hartford,20180513,-,-1
4892,89, Hartford,20180516,+,1
4893,89, Hartford,20180518,++,2
4894,89, Hartford,20180518,-,-1
4895,89, Hartford,20180519,+,1
4896,89, Hartford,20180524,++,2
4897,89, Hartford,20180525,+++,3
4898,89, Hartford,20180526,++++,4
4899,89, Hartford,20180601,-,-1
4900,89, Hartford,20180602,--,-2
4901,90, Harvard,20180223,-,-1
4902,90, Harvard,20180223,+,1
4903,90, Harvard,20180224,-,-1
4904,90, Harvard,20180224,--,-2
4905,90, Harvard,20180302,---,-3
4906,90, Harvard,20180303,+,1
4907,90, Harvard,20180303,-,-1
4908,90, Harvard,20180304,--,-2
4909,90, Harvard,20180309,+,1
4910,90, Harvard,20180309,++,2
4911,90, Harvard,20180310,+++,3
4912,90, Harvard,20180310,++++,4
4913,90, Harvard,20180313,-,-1
4914,90, Harvard,20180314,--,-2
4915,90, Harvard,20180315,---,-3
4916,90, Harvard,20180316,----,-4
4917,90, Harvard,20180316,+,1
4918,90, Harvard,20180317,-,-1
4919,90, Harvard,20180328,+,1
4920,90, Harvard,20180331,-,-1
4921,90, Harvard,20180401,+,1
4922,90, Harvard,20180401,-,-1
4923,90, Harvard,20180404,+,1
4924,90, Harvard,20180407,++,2
4925,90, Harvard,20180407,+++,3
4926,90, Harvard,20180408,-,-1
4927,90, Harvard,20180411,+,1
4928,90, Harvard,20180413,++,2
4929,90, Harvard,20180414,-,-1
4930,90, Harvard,20180414,--,-2
4931,90, Harvard,20180421,+,1
4932,90, Harvard,20180421,++,2
4933,90, Harvard,20180422,-,-1
4934,90, Harvard,20180424,+,1
4935,90, Harvard,20180424,++,2
4936,90, Harvard,20180425,+++,3
4937,90, Harvard,20180428,-,-1
4938,90, Harvard,20180428,--,-2
4939,90, Harvard,20180429,+,1
4940,90, Harvard,20180513,-,-1
4941,90, Harvard,20180514,++,2
4942,91, Hawaii,20180216,+,1
4943,91, Hawaii,20180217,++,2
4944,91, Hawaii,20180218,+++,3
4945,91, Hawaii,20180222,++++,4
4946,91, Hawaii,20180223,-,-1
4947,91, Hawaii,20180224,+,1
4948,91, Hawaii,20180225,-,-1
4949,91, Hawaii,20180301,--,-2
4950,91, Hawaii,20180302,---,-3
4951,91, Hawaii,20180303,+,1
4952,91, Hawaii,20180304,++,2
4953,91, Hawaii,20180309,+++,3
4954,91, Hawaii,20180310,-,-1
4955,91, Hawaii,20180311,--,-2
4956,91, Hawaii,20180315,+,1
4957,91, Hawaii,20180316,++,2
4958,91, Hawaii,20180317,+++,3
4959,91, Hawaii,20180317,++++,4
4960,91, Hawaii,20180324,-,-1
4961,91, Hawaii,20180324,--,-2
4962,91, Hawaii,20180325,+,1
4963,91, Hawaii,20180326,++,2
4964,91, Hawaii,20180329,+++,3
4965,91, Hawaii,20180330,-,-1
4966,91, Hawaii,20180331,+,1
4967,91, Hawaii,20180402,-,-1
4968,91, Hawaii,20180405,+,1
4969,91, Hawaii,20180407,++,2
4970,91, Hawaii,20180408,-,-1
4971,91, Hawaii,20180413,+,1
4972,91, Hawaii,20180414,-,-1
4973,91, Hawaii,20180415,+,1
4974,91, Hawaii,20180418,-,-1
4975,91, Hawaii,20180420,--,-2
4976,91, Hawaii,20180421,+,1
4977,91, Hawaii,20180422,-,-1
4978,91, Hawaii,20180427,+,1
4979,91, Hawaii,20180428,-,-1
4980,91, Hawaii,20180429,--,-2
4981,91, Hawaii,20180504,---,-3
4982,91, Hawaii,20180505,----,-4
4983,91, Hawaii,20180506,+,1
4984,91, Hawaii,20180511,++,2
4985,91, Hawaii,20180512,+++,3
4986,91, Hawaii,20180513,-,-1
4987,91, Hawaii,20180518,--,-2
4988,91, Hawaii,20180519,---,-3
4989,91, Hawaii,20180520,+,1
4990,91, Hawaii,20180524,-,-1
4991,91, Hawaii,20180525,--,-2
4992,91, Hawaii,20180526,+,1
4993,92, High_Point,20180216,-,-1
4994,92, High_Point,20180218,--,-2
4995,92, High_Point,20180218,---,-3
4996,92, High_Point,20180221,+,1
4997,92, High_Point,20180223,++,2
4998,92, High_Point,20180224,+++,3
4999,92, High_Point,20180224,++++,4
5000,92, High_Point,20180227,-,-1
5001,92, High_Point,20180303,+,1
5002,92, High_Point,20180304,-,-1
5003,92, High_Point,20180304,--,-2
5004,92, High_Point,20180309,---,-3
5005,92, High_Point,20180309,+,1
5006,92, High_Point,20180310,++,2
5007,92, High_Point,20180311,+++,3
5008,92, High_Point,20180314,-,-1
5009,92, High_Point,20180316,--,-2
5010,92, High_Point,20180317,+,1
5011,92, High_Point,20180318,++,2
5012,92, High_Point,20180321,-,-1
5013,92, High_Point,20180323,+,1
5014,92, High_Point,20180323,++,2
5015,92, High_Point,20180325,-,-1
5016,92, High_Point,20180327,--,-2
5017,92, High_Point,20180329,+,1
5018,92, High_Point,20180330,++,2
5019,92, High_Point,20180331,-,-1
5020,92, High_Point,20180403,--,-2
5021,92, High_Point,20180406,+,1
5022,92, High_Point,20180407,++,2
5023,92, High_Point,20180408,+++,3
5024,92, High_Point,20180410,++++,4
5025,92, High_Point,20180413,-,-1
5026,92, High_Point,20180414,+,1
5027,92, High_Point,20180414,++,2
5028,92, High_Point,20180417,-,-1
5029,92, High_Point,20180420,--,-2
5030,92, High_Point,20180421,+,1
5031,92, High_Point,20180422,-,-1
5032,92, High_Point,20180425,+,1
5033,92, High_Point,20180501,++,2
5034,92, High_Point,20180504,-,-1
5035,92, High_Point,20180505,+,1
5036,92, High_Point,20180506,-,-1
5037,92, High_Point,20180508,+,1
5038,92, High_Point,20180511,++,2
5039,92, High_Point,20180512,+++,3
5040,92, High_Point,20180513,++++,4
5041,92, High_Point,20180515,-,-1
5042,92, High_Point,20180517,+,1
5043,92, High_Point,20180519,++,2
5044,92, High_Point,20180519,+++,3
5045,92, High_Point,20180522,++++,4
5046,92, High_Point,20180523,+++++,5
5047,92, High_Point,20180525,++++++,6
5048,92, High_Point,20180526,-,-1
5049,93, Hofstra,20180223,-,-1
5050,93, Hofstra,20180223,--,-2
5051,93, Hofstra,20180224,+,1
5052,93, Hofstra,20180224,++,2
5053,93, Hofstra,20180303,+++,3
5054,93, Hofstra,20180303,++++,4
5055,93, Hofstra,20180304,+++++,5
5056,93, Hofstra,20180310,++++++,6
